row_id,query_company,query_city,query_state,severity,issue_codes,narrative
7923662,Vacation Xcapes,Newark,NJ,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923663,VHA Institute for Learning,Arlington,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923664,Vivid Sky Travel INC,Sherman Oaks,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7923671,When Brown Girls Lead,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923672,World Boardgaming Championships,Hickory,NC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923673,Xello,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923677,TravelFun LLC dba TravelFun.Biz,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923678,Ventur3,Bellevue,WA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923684,Americas CXO Collective SEPTEMBER 2026 M6N53VJP3HF,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923688,BTCCHI0426 VGNRNBLW39M,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923693,CHI21APR23APR26 L7NLLHBV8VZ,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923716,NKL WEXMAC RTOP 2862 H5NKXH55PJT,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923724,Sciton,Fairfield,CT,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923725,Sidley Austin LLP  HQ,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7923726,TBJ Inc,Toronto,ON,info,,No automated issues flagged; still spot-check for domain edge cases.
7923727,Tempo Basketball Club Inc,Alamo,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7923729,Tony Patino Fellowship,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7923730,Vista Grande,Tampa,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923731,VMG-06 Fall 2026 XJNZXHNB8NP,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923732,Waystar Legal Team Meeting FKNHDXYY7HJ,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923733,Wholesalecars.com,Boaz,AL,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923734,WPP Media,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7923748,(RC) Santander - Full Time Training Meeting 2026 FBND6YC8H5C,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923749,104690 - IS Leadership Meeting P8NXYVJPSLZ,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923750,2026 AT Meeting VRNK9Y9PQKD,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923751,2026 ITPEU Annual Investment Meeting LTNLRRRFJC8,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923752,2026 NJ Innovation Lab Visit FVN34577KN6,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923753,510 wood Ave e,Big Stone gap,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923754,59261 - AVEIR Physician Training - New York K3N6DJR5R9K,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923755,"59261 - AVEIR Physician Training - New York, NY KTNFKVTWJ69",,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923756,A&M 2027 MAS Year End Nov2027 PNN2CTYX6QF,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7923757,"AbbVie, Incorporated",Waukegan Road,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7923758,Allied Universal,Irvine,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7923759,Amazon NYC Analyst Forum at AWS New York Summit 2026 06.26 FTNXMMKMMNR IH KZNVLGCHNP3,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923760,Applecart,New York,NY,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9657; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7923761,Armis Offsite Leadership Meeting XRNJJHY7FF2,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923762,"Behind the Scenes A Medical Education Company, LLC",Dix Hills,NY,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923763,Better World Travel,West Caldwell,NJ,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923764,BioEdge Longevity,Delray Beach,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923765,BRG LLC,Peoria,AZ,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923766,Candid Health,Denver,CO,info,,No automated issues flagged; still spot-check for domain edge cases.
7923782,FY2027  ACLU Retreat JHN8RDTZV8Z,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923791,"Horizon Meeting and Management Group, LLC",Pflugerville,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7923802,March 2026 Life360 Finance Org Offsite J9NSM38DCSJ,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923804,n3xt,Cheyenne,WY,info,,No automated issues flagged; still spot-check for domain edge cases.
7923805,Navy League of the United States HQ,Bel Air,MD,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923806,Nephron Drug Channel Symposium VZNY4J83BS6,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923807,New York CISO & CIO ORBIE Awards F4NRC7RTB3N,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923808,Nexl Meeting January 2026 FWNK5XJG7JC,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923818,Shareholders Meeting for lee martins llc GMNTYWX6G5Y,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923819,Shriners z (DO NOT USE),Tampa,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7923820,Skechers  Market Week HGNQXGGPHCB,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923821,SMCTG Tour Inc,Chantilly,VA,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (token_subset_mismatch) at 0.9667; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7923822,Soham Experiences Pvt Ltd,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923823,Spina Bifida Association of NYS,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7923824,SRO Motorsports America,Frisco,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923825,Stemline GCO F2F Apr2026 JLNPZ8NX54K,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923826,Sun River Healthcare,Philadelphia,PA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923827,Supernature,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923828,TA Connection,Schaumburg,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7923830,The Timothy Initiative,North Chesterfield,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7923831,Tik Tok,Derby,Derbyshire,info,,No automated issues flagged; still spot-check for domain edge cases.
7923832,Travel Event Staffing,Newton,NJ,info,,No automated issues flagged; still spot-check for domain edge cases.
7923833,TRAVEL IDEA NEW YORK FIFA DVN62HQ6WCH,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923834,TRAVEL IDEA NYC CUSTOMERS GNNC94FYH9Q,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7923835,TRAVEL IDEA NYC PHIL MIA INFLUENCERS FIFA KZN5J4ZHKSQ,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923836,TRAVEL IDEA NYC PRESS & SALES JZNF6K55JCN,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923837,TSA-NDO_EWR_FIFA World Cup Support_JUNE-JULY 2026 XWN9KGRFKDX,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923838,Unilever 2026 Conference GKNTY4PNV4C,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7923839,Unitaid / World Health Organization,Grand Saconnex,Geneva,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7923840,V8 EXPRIENCE DESIGN,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7923841,Visa,Chicago,IL,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9709; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
